IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
176.103.130.131,USR3-176.103.130.131,0,www.dagbladet.no.,A,126.32894515991211,300,1,"104.18.13.138, 104.18.12.138",
176.103.130.131,USR3-176.103.130.131,0,www.nav.no.,A,575.078010559082,600,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,e24.no.,A,116.0879135131836,578,1,195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,165.2061939239502,355,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.72, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,131.44683837890625,31,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.77.153, 23.63.77.171",
176.103.130.131,USR3-176.103.130.131,0,startsiden.no.,A,285.7859134674072,300,1,"87.238.33.154, 87.238.33.153",
176.103.130.131,USR3-176.103.130.131,0,fsweb.no.,A,248.1861114501953,80711,1,129.240.118.183,
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,120.18394470214844,273,1,"195.88.54.16, 195.88.55.16",
176.103.130.131,USR3-176.103.130.131,0,www.tv2.no.,A,120.76306343078613,10290,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,dplay.no.,A,132.65609741210938,60,1,"63.33.80.226, 63.33.79.153, 52.208.163.248",
176.103.130.131,USR3-176.103.130.131,0,www.lokus.no.,A,274.1830348968506,3600,2,lokus.no. -> 87.238.34.190,
176.103.130.131,USR3-176.103.130.131,0,static.nordnet.no.,A,401.0159969329834,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,www.uio.no.,A,345.2420234680176,43200,1,129.240.118.130,
176.103.130.131,USR3-176.103.130.131,0,nav.no.,A,230.58795928955078,600,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,www.prisjakt.no.,A,124.5279312133789,300,1,"104.26.9.137, 104.26.8.137",
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,129.0740966796875,28,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.59, 23.63.241.72",
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,128.88193130493164,266,1,"195.88.54.16, 195.88.55.16",
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,120.1779842376709,114,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,118.81589889526367,185,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,cache-0.google.no.,A,136.75999641418457,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,sandnes.kommune.no.,A,395.01094818115234,600,1,91.247.74.250,
176.103.130.131,USR3-176.103.130.131,0,www.uio.no.,A,119.22717094421387,43194,1,129.240.118.130,
176.103.130.131,USR3-176.103.130.131,0,www.sparebank1.no.,A,121.36316299438477,39356,1,193.212.175.209,
176.103.130.131,USR3-176.103.130.131,0,aftenposten.no.,A,171.85306549072266,300,1,"195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,www.schibsted.no.,A,336.00401878356934,60,2,"schibsted.com. -> 34.240.99.93, 52.213.28.134",
176.103.130.131,USR3-176.103.130.131,0,www.e24.no.,A,312.99400329589844,600,2,e24.no. -> 195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,difi.no.,A,123.60692024230957,3580,1,"79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,116.19114875793457,257,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,e24.no.,A,226.45998001098633,600,1,195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,feide.no.,A,124.51004981994629,291,1,"13.53.55.80, 13.48.92.235, 13.48.72.176",
176.103.130.131,USR3-176.103.130.131,0,www.dagbladet.no.,A,128.85308265686035,300,1,"104.18.12.138, 104.18.13.138",
176.103.130.131,USR3-176.103.130.131,0,cache-10.tek.no.,A,223.5739231109619,60,1,"52.17.125.147, 52.48.8.127, 52.48.198.160",
176.103.130.131,USR3-176.103.130.131,0,vg.no.,A,221.21691703796387,300,1,"195.88.55.16, 195.88.54.16",
176.103.130.131,USR3-176.103.130.131,0,yr.no.,A,186.57898902893066,60,1,"23.63.77.153, 23.63.77.147",
176.103.130.131,USR3-176.103.130.131,0,www.banenor.no.,A,536.7169380187988,300,1,185.48.152.66,
176.103.130.131,USR3-176.103.130.131,0,www.nav.no.,A,227.71000862121582,600,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,www.elkjop.no.,A,157.9420566558838,900,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 104.107.18.74,
176.103.130.131,USR3-176.103.130.131,0,difi.no.,A,229.7370433807373,3600,1,"79.170.81.231, 79.170.81.233, 79.170.81.232",
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,120.74685096740723,6,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.77.153, 23.63.77.171",
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,120.59903144836426,250,1,"195.88.54.16, 195.88.55.16",
176.103.130.131,USR3-176.103.130.131,0,www.ntnu.no.,A,475.33392906188965,59,2,lvs160vip02.it.ntnu.no. -> 129.241.160.102,
176.103.130.131,USR3-176.103.130.131,0,www.zalando.no.,A,191.8020248413086,600,3,www.zalando.no.ipv4.edgekey.net. -> e10634.b.akamaiedge.net. -> 23.221.200.219,
176.103.130.131,USR3-176.103.130.131,0,nrk.no.,A,118.92294883728027,12,1,"96.17.146.154, 96.17.146.161",
176.103.130.131,USR3-176.103.130.131,0,elkjop.no.,A,138.25702667236328,900,1,31.47.202.130,
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,127.21705436706543,246,1,"195.88.54.16, 195.88.55.16",
176.103.130.131,USR3-176.103.130.131,0,www.nettavisen.no.,A,120.13721466064453,245,1,185.57.253.180,
176.103.130.131,USR3-176.103.130.131,0,www.google.no.,A,117.55084991455078,149,1,172.217.6.195,
176.103.130.131,USR3-176.103.130.131,0,www.e24.no.,A,123.73495101928711,546,2,e24.no. -> 195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,www.e24.no.,A,117.79999732971191,545,2,e24.no. -> 195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,www.google.no.,A,121.66094779968262,284,1,172.217.3.99,
176.103.130.131,USR3-176.103.130.131,0,nrk.no.,A,125.57816505432129,8,1,"96.17.146.154, 96.17.146.161",
176.103.130.131,USR3-176.103.130.131,0,www.e24.no.,A,126.66988372802734,586,2,e24.no. -> 195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,dplay.no.,A,237.99490928649902,60,1,"63.33.80.226, 52.208.163.248, 63.33.79.153",
176.103.130.131,USR3-176.103.130.131,0,www.shareville.no.,A,225.7840633392334,1919,1,107.178.245.185,
176.103.130.131,USR3-176.103.130.131,0,elkjop.no.,A,129.56500053405762,838,1,31.47.202.130,
176.103.130.131,USR3-176.103.130.131,0,www.uia.no.,A,336.5509510040283,3600,1,158.37.220.160,
176.103.130.131,USR3-176.103.130.131,0,viaplay.no.,A,129.3630599975586,60,1,"13.249.39.99, 13.249.39.83, 13.249.39.27, 13.249.39.63",
176.103.130.131,USR3-176.103.130.131,0,abcnyheter.no.,A,117.71392822265625,257,1,"87.238.33.153, 87.238.33.154",
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,120.36800384521484,87,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,cache-3.uio.no.,A,240.68808555603027,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,www.xxl.no.,A,143.02802085876465,36,2,"dtoc4cui979hg.cloudfront.net. -> 13.225.62.57, 13.225.62.31, 13.225.62.125, 13.225.62.40",
176.103.130.131,USR3-176.103.130.131,0,www.e24.no.,A,124.60207939147949,580,2,e24.no. -> 195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,www.komplett.no.,A,130.36513328552246,6,1,23.3.118.213,
176.103.130.131,USR3-176.103.130.131,0,vegvesen.no.,A,344.3889617919922,86400,1,146.2.0.252,
176.103.130.131,USR3-176.103.130.131,0,www.hortenhavn.no.,A,316.4350986480713,3600,3,hortenhavn.azurewebsites.net. -> waws-prod-db3-005.sip.azurewebsites.windows.net. -> 40.112.93.201,
176.103.130.131,USR3-176.103.130.131,0,www.tv2.no.,A,223.47593307495117,10800,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,126.83892250061035,82,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,121.7031478881836,18,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.72, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,feide.no.,A,351.36890411376953,300,1,"13.53.55.80, 13.48.92.235, 13.48.72.176",
176.103.130.131,USR3-176.103.130.131,0,nrk.no.,A,209.81478691101074,60,1,"96.17.146.154, 96.17.146.161",
176.103.130.131,USR3-176.103.130.131,0,startsiden.no.,A,352.40912437438965,300,1,"87.238.33.154, 87.238.33.153",
176.103.130.131,USR3-176.103.130.131,0,www.biltema.no.,A,336.5299701690674,3600,1,82.99.8.100,
176.103.130.131,USR3-176.103.130.131,0,dagbladet.no.,A,132.06195831298828,300,1,"104.18.12.138, 104.18.13.138",
176.103.130.131,USR3-176.103.130.131,0,www.elkjop.no.,A,180.1750659942627,900,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 23.54.178.163,
176.103.130.131,USR3-176.103.130.131,0,www.dn.no.,A,370.9549903869629,60,2,dn.no. -> 87.238.33.145,
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,129.32801246643066,78,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,119.11487579345703,22,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.241.42, 23.63.241.25",
176.103.130.131,USR3-176.103.130.131,0,www.ntnu.no.,A,246.90604209899902,60,2,lvs160vip02.it.ntnu.no. -> 129.241.160.102,
176.103.130.131,USR3-176.103.130.131,0,www.felleskatalogen.no.,A,139.97197151184082,300,1,80.241.93.216,
176.103.130.131,USR3-176.103.130.131,0,www.finansavisen.no.,A,277.1010398864746,300,2,"finansavisen.no. -> 87.238.33.156, 87.238.33.157",
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,118.97587776184082,413,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,ntnu.no.,A,247.66802787780762,600,1,129.241.160.102,
176.103.130.131,USR3-176.103.130.131,0,www.dnb.no.,A,219.31791305541992,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 96.6.30.184,
176.103.130.131,USR3-176.103.130.131,0,www.nav.no.,A,123.64411354064941,546,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,vegvesen.no.,A,121.51598930358887,86387,1,146.2.0.252,
176.103.130.131,USR3-176.103.130.131,0,www.zalando.no.,A,141.48902893066406,3,3,www.zalando.no.ipv4.edgekey.net. -> e10634.b.akamaiedge.net. -> 23.221.200.219,
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,122.2541332244873,219,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,122.02692031860352,219,1,"195.88.54.16, 195.88.55.16",
176.103.130.131,USR3-176.103.130.131,0,www.dagbladet.no.,A,124.77803230285645,263,1,"104.18.12.138, 104.18.13.138",
176.103.130.131,USR3-176.103.130.131,0,cache-9.nav.no.,A,235.7940673828125,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,lovdata.no.,A,304.6572208404541,300,1,146.192.246.146,
176.103.130.131,USR3-176.103.130.131,0,www.nettavisen.no.,A,132.7219009399414,262,1,185.57.253.180,
176.103.130.131,USR3-176.103.130.131,0,feide.no.,A,133.44907760620117,284,1,"13.53.55.80, 13.48.92.235, 13.48.72.176",
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,119.10605430603027,192,1,"195.88.55.16, 195.88.54.16",
176.103.130.131,USR3-176.103.130.131,0,www.google.no.,A,119.03500556945801,256,1,172.217.3.99,
176.103.130.131,USR3-176.103.130.131,0,www.komplett.no.,A,130.3730010986328,60,1,23.3.118.213,
176.103.130.131,USR3-176.103.130.131,0,feide.no.,A,132.76100158691406,220,1,"13.48.72.176, 13.48.92.235, 13.53.55.80",
176.103.130.131,USR3-176.103.130.131,0,static.tek.no.,A,118.92890930175781,60,1,"52.48.198.160, 52.17.125.147, 52.48.8.127",
176.103.130.131,USR3-176.103.130.131,0,www.norwegian.no.,A,123.72088432312012,266,2,"www.norwegian.no.cdn.cloudflare.net. -> 104.17.214.90, 104.16.242.87",
176.103.130.131,USR3-176.103.130.131,0,www.inkrement.no.,A,475.6498336791992,300,1,52.174.87.100,
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,126.08909606933594,6,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.241.42, 23.63.241.25",
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,127.91895866394043,132,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.nettavisen.no.,A,119.16899681091309,256,1,185.57.253.180,
176.103.130.131,USR3-176.103.130.131,0,sandnes.kommune.no.,A,123.89111518859863,547,1,91.247.74.250,
176.103.130.131,USR3-176.103.130.131,0,www.skatteetaten.no.,A,254.82487678527832,3600,2,"www.skatteetaten.no.cdn.cloudflare.net. -> 104.17.123.184, 104.17.122.184",
176.103.130.131,USR3-176.103.130.131,0,www.bt.no.,A,170.5338954925537,300,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,123.63505363464355,396,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,www.aftenbladet.no.,A,120.60689926147461,248,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,www.komplett.no.,A,118.84403228759766,52,1,23.3.118.213,
176.103.130.131,USR3-176.103.130.131,0,www.viaplay.no.,A,152.27699279785156,60,1,"13.225.198.112, 13.225.198.22, 13.225.198.70, 13.225.198.45",
176.103.130.131,USR3-176.103.130.131,0,static.feide.no.,A,121.88196182250977,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,www.dagbladet.no.,A,138.83495330810547,228,1,"104.18.13.138, 104.18.12.138",
176.103.130.131,USR3-176.103.130.131,0,www.outnorth.no.,A,233.2141399383545,60,1,"13.225.62.89, 13.225.62.33, 13.225.62.9, 13.225.62.82",
176.103.130.131,USR3-176.103.130.131,0,www.uis.no.,A,344.50697898864746,3600,1,152.94.26.120,
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,136.23595237731934,392,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,difi.no.,A,123.21710586547852,3553,1,"79.170.81.231, 79.170.81.233, 79.170.81.232",
176.103.130.131,USR3-176.103.130.131,0,nrk.no.,A,147.08685874938965,60,1,"96.17.146.161, 96.17.146.154",
176.103.130.131,USR3-176.103.130.131,0,cache-3.e24.no.,A,124.10998344421387,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,cache-5.e24.no.,A,224.84183311462402,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,www.skatteetaten.no.,A,125.31185150146484,288,2,"www.skatteetaten.no.cdn.cloudflare.net. -> 104.17.122.184, 104.17.123.184",
176.103.130.131,USR3-176.103.130.131,0,www.viaplay.no.,A,122.2388744354248,53,1,"13.225.198.112, 13.225.198.22, 13.225.198.70, 13.225.198.45",
176.103.130.131,USR3-176.103.130.131,0,xxl.no.,A,233.4280014038086,2400,1,143.204.47.46,
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,132.17520713806152,199,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,132.64799118041992,60,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.72, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,150.04205703735352,4566,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.241.42, 23.63.241.25",
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,134.64617729187012,59,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.241.42, 23.63.241.25",
176.103.130.131,USR3-176.103.130.131,0,viaplay.no.,A,129.11200523376465,60,1,"52.85.84.57, 52.85.84.102, 52.85.84.101, 52.85.84.30",
176.103.130.131,USR3-176.103.130.131,0,nav.no.,A,120.35107612609863,529,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,www.vegvesen.no.,A,338.98305892944336,86400,2,00a-plb-service-pub-252.vegvesen.no. -> 146.2.0.252,
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,122.09010124206543,293,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,komplett.no.,A,189.3899440765381,60,1,184.87.61.116,
176.103.130.131,USR3-176.103.130.131,0,www.gulesider.no.,A,127.37488746643066,86301,1,80.69.225.63,
176.103.130.131,USR3-176.103.130.131,0,tv2.no.,A,116.7600154876709,10541,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,cache-9.e24.no.,A,166.0919189453125,-1,-1,NXDOMAIN,
176.103.130.131,USR3-176.103.130.131,0,www.sas.no.,A,132.71093368530273,300,2,cs2.adn.thetacdn.net. -> 152.199.1.201,
176.103.130.131,USR3-176.103.130.131,0,www.tek.no.,A,125.25010108947754,60,1,"99.84.191.30, 99.84.191.22, 99.84.191.124, 99.84.191.34",
176.103.130.131,USR3-176.103.130.131,0,difi.no.,A,127.95209884643555,3540,1,"79.170.81.231, 79.170.81.233, 79.170.81.232",
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,128.13496589660645,39,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.dnb.no.,A,117.340087890625,26,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 96.6.30.184,
176.103.130.131,USR3-176.103.130.131,0,www.nettavisen.no.,A,124.93896484375,235,1,185.57.253.180,
176.103.130.131,USR3-176.103.130.131,0,www.nettavisen.no.,A,121.25301361083984,270,1,185.57.253.180,
176.103.130.131,USR3-176.103.130.131,0,yr.no.,A,193.21084022521973,60,1,"23.63.241.24, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,www.elkjop.no.,A,129.26292419433594,18,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 23.54.178.163,
176.103.130.131,USR3-176.103.130.131,0,www.tek.no.,A,126.22404098510742,32,1,"13.225.62.64, 13.225.62.114, 13.225.62.15, 13.225.62.93",
176.103.130.131,USR3-176.103.130.131,0,www.uio.no.,A,123.27814102172852,43091,1,129.240.118.130,
176.103.130.131,USR3-176.103.130.131,0,www.nordea.no.,A,135.40291786193848,481,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.64.212.218,
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,137.70294189453125,46,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.72, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,www.nav.no.,A,126.70111656188965,532,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,www.dplay.no.,A,232.73921012878418,60,1,"13.225.198.60, 13.225.198.95, 13.225.198.75, 13.225.198.81",
176.103.130.131,USR3-176.103.130.131,0,www.vegvesen.no.,A,122.47490882873535,86388,2,00a-plb-service-pub-252.vegvesen.no. -> 146.2.0.252,
176.103.130.131,USR3-176.103.130.131,0,www.lovdata.no.,A,242.63691902160645,300,1,146.192.246.146,
176.103.130.131,USR3-176.103.130.131,0,www.dagbladet.no.,A,120.51105499267578,205,1,"104.18.13.138, 104.18.12.138",
176.103.130.131,USR3-176.103.130.131,0,jakoblind.no.,A,232.84006118774414,821,1,104.198.14.52,
176.103.130.131,USR3-176.103.130.131,0,static.e24.no.,A,214.4029140472412,600,2,"vgc.no. -> 195.88.54.95, 195.88.55.95",
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,132.0488452911377,43,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.241.42, 23.63.241.25",
176.103.130.131,USR3-176.103.130.131,0,tv2.no.,A,124.94802474975586,10528,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,119.10605430603027,278,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,cache-7.hestene.no.,A,118.55220794677734,243,1,136.243.23.201,
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,123.28195571899414,366,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,www.nettavisen.no.,A,119.56620216369629,259,1,185.57.253.180,
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,117.59710311889648,389,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.231, 79.170.81.232",
176.103.130.131,USR3-176.103.130.131,0,www.dagbladet.no.,A,123.05712699890137,221,1,"104.18.12.138, 104.18.13.138",
176.103.130.131,USR3-176.103.130.131,0,www.nav.no.,A,119.35687065124512,499,1,155.55.150.1,
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,116.30582809448242,175,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,121.35601043701172,270,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.google.no.,A,121.29712104797363,18,1,172.217.7.3,
176.103.130.131,USR3-176.103.130.131,0,www.e24.no.,A,127.7310848236084,475,2,e24.no. -> 195.88.55.47,
176.103.130.131,USR3-176.103.130.131,0,dn.no.,A,118.64209175109863,3,1,87.238.33.145,
176.103.130.131,USR3-176.103.130.131,0,finn.no.,A,142.43698120117188,300,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,dvb.no.,A,124.72295761108398,300,1,"104.27.156.111, 104.27.157.111",
176.103.130.131,USR3-176.103.130.131,0,www.udir.no.,A,226.654052734375,300,1,195.254.217.220,
176.103.130.131,USR3-176.103.130.131,0,tv2.no.,A,121.89102172851562,10519,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,125.8549690246582,266,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,difi.no.,A,121.9639778137207,3492,1,"79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,husbanken.no.,A,121.78778648376465,3563,1,109.163.10.84,
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,124.44114685058594,168,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
176.103.130.131,USR3-176.103.130.131,0,komplett.no.,A,127.69198417663574,11,1,23.3.118.213,
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,123.55208396911621,167,1,"195.88.54.16, 195.88.55.16",
176.103.130.131,USR3-176.103.130.131,0,www.telenor.no.,A,121.89412117004395,168,1,153.110.156.145,
176.103.130.131,USR3-176.103.130.131,0,viaplay.no.,A,119.34685707092285,57,1,"52.84.18.108, 52.84.18.16, 52.84.18.19, 52.84.18.21",
176.103.130.131,USR3-176.103.130.131,0,www.aftenposten.no.,A,115.98896980285645,250,2,"sndcache.vgc.no. -> 195.88.54.37, 195.88.55.37",
176.103.130.131,USR3-176.103.130.131,0,finn.no.,A,127.72607803344727,163,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.vg.no.,A,120.83697319030762,182,1,"195.88.55.16, 195.88.54.16",
176.103.130.131,USR3-176.103.130.131,0,www.uio.no.,A,124.73797798156738,43068,1,129.240.118.130,
176.103.130.131,USR3-176.103.130.131,0,www.uio.no.,A,129.22191619873047,43087,1,129.240.118.130,
176.103.130.131,USR3-176.103.130.131,0,www.evelektrovann.no.,A,303.2951354980469,600,1,31.24.129.56,
176.103.130.131,USR3-176.103.130.131,0,www.adressa.no.,A,119.91000175476074,3465,1,193.161.16.50,
176.103.130.131,USR3-176.103.130.131,0,www.nrk.no.,A,125.31805038452148,3801,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 23.63.241.25, 23.63.241.42",
176.103.130.131,USR3-176.103.130.131,0,www.finn.no.,A,117.2189712524414,10,1,152.90.94.9,
176.103.130.131,USR3-176.103.130.131,0,www.sparebank1.no.,A,127.67696380615234,39256,1,193.212.175.209,
176.103.130.131,USR3-176.103.130.131,0,www.uio.no.,A,115.8599853515625,43065,1,129.240.118.130,
176.103.130.131,USR3-176.103.130.131,0,www.skatteetaten.no.,A,145.89405059814453,247,2,"www.skatteetaten.no.cdn.cloudflare.net. -> 104.17.122.184, 104.17.123.184",
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,125.36907196044922,361,2,"lb.difi.no. -> 79.170.81.231, 79.170.81.232, 79.170.81.233",
176.103.130.131,USR3-176.103.130.131,0,www.dnb.no.,A,175.08387565612793,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 96.6.30.184,
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,121.28806114196777,20,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.72, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,www.tv2.no.,A,125.03409385681152,10176,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,www.dn.no.,A,152.81200408935547,60,2,dn.no. -> 87.238.33.145,
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,129.22096252441406,369,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.231, 79.170.81.232",
176.103.130.131,USR3-176.103.130.131,0,www.yr.no.,A,126.52707099914551,18,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 23.63.241.72, 23.63.241.59",
176.103.130.131,USR3-176.103.130.131,0,www.tek.no.,A,123.47197532653809,2,1,"13.225.62.64, 13.225.62.114, 13.225.62.15, 13.225.62.93",
176.103.130.131,USR3-176.103.130.131,0,www.tv2.no.,A,117.2950267791748,10174,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,128.53407859802246,343,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
176.103.130.131,USR3-176.103.130.131,0,google.no.,A,124.7251033782959,60,1,172.217.10.131,
176.103.130.131,USR3-176.103.130.131,0,www.tv2.no.,A,130.0070285797119,10721,1,5.44.65.150,
176.103.130.131,USR3-176.103.130.131,0,www.viaplay.no.,A,131.7880153656006,60,1,"13.225.205.106, 13.225.205.73, 13.225.205.17, 13.225.205.129",
176.103.130.131,USR3-176.103.130.131,0,www.difi.no.,A,117.97499656677246,364,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.231, 79.170.81.232",
